Vehicle_Type,Tested_Transmission_Type,Transmission_Lockup_,Police___Emergency_Vehicle_,newtransmission,Test_Veh_Displacement__L_,Rated_Horsepower,__of_Gears,Equivalent_Test_Weight__lbs__,Axle_Ratio,N_V_Ratio,Three_cat,THC_bin,CO_bin,CO2_cat,NOx_cat,MPG,Rownum
Car,Automated Manual,Y,N,,1.968,140,6,3500,3.04,30.3,Medium,High,Low,Medium,Medium,37.3,15062
Car,Automated Manual,Y,N,,1.968,140,6,3500,3.04,30.3,Medium,High,Low,Medium,Medium,37.3,15063
Car,Automated Manual,Y,N,,1.968,140,6,3500,3.04,30.3,Medium,High,Low,Medium,Medium,37.3,15064
Car,Automated Manual,Y,N,,1.968,140,6,3500,3.04,30.3,Medium,High,Low,Low,Low,55.3,15065
Car,Automated Manual,Y,N,,1.968,140,6,3500,3.04,30.3,Medium,High,Low,Low,Low,55.3,15066
Car,Automated Manual,Y,N,,1.968,140,6,3500,3.04,30.3,Medium,High,Low,Low,Low,55.3,15067
Car,Manual,N,N,Manual,2.48,170,5,3375,3.65,31.7,Low,Low,Low,High,Low,22.9,15068
Car,Manual,N,N,Manual,2.48,170,5,3375,3.65,31.7,Low,High,High,Medium,High,23.7,15069
Car,Manual,N,N,Manual,2.48,170,5,3375,3.65,31.7,Low,High,High,Medium,High,26.5,15070
Car,Manual,N,N,Manual,2.48,170,5,3375,3.65,31.7,Medium,Low,Low,Low,Low,43.1,15071
Car,Manual,N,N,Manual,2.48,170,5,3375,3.65,31.7,Low,High,High,Medium,High,28.6,15072
Car,Manual,N,N,Manual,1.968,140,6,3625,2.92,27.6,Medium,High,Low,Medium,Medium,36,15073
Car,Manual,N,N,Manual,1.968,140,6,3625,2.92,27.6,Medium,High,Low,Medium,Medium,36,15074
Car,Manual,N,N,Manual,1.968,140,6,3625,2.92,27.6,Medium,High,Low,Medium,Medium,36,15075
Car,Manual,N,N,Manual,1.968,140,6,3625,2.92,27.6,Medium,High,Low,Low,Low,57.8,15076
Car,Manual,N,N,Manual,1.968,140,6,3625,2.92,27.6,Medium,High,Low,Low,Low,57.8,15077
Car,Manual,N,N,Manual,1.968,140,6,3625,2.92,27.6,Medium,High,Low,Low,Low,57.8,15078
Car,Manual,N,N,Manual,1.968,140,6,3375,2.92,27.6,Medium,High,Low,Medium,High,36.1,15079
Car,Manual,N,N,Manual,1.968,140,6,3375,2.92,27.6,Medium,High,Low,Medium,High,36.1,15080
Car,Manual,N,N,Manual,1.968,140,6,3375,2.92,27.6,Medium,High,Low,Medium,High,36.1,15081
Car,Manual,N,N,Manual,1.968,140,6,3375,2.92,27.6,Medium,High,Low,Low,Low,58.1,15082
Car,Manual,N,N,Manual,1.968,140,6,3375,2.92,27.6,Medium,High,Low,Low,Low,58.1,15083
Car,Manual,N,N,Manual,1.968,140,6,3375,2.92,27.6,Medium,High,Low,Low,Low,58.1,15084
Car,Semi-Automatic,Y,N,Semi-Automatic,2.48,170,6,3375,3.5,31,Low,High,High,Medium,High,27.5,15085
Car,Semi-Automatic,Y,N,Semi-Automatic,2.48,170,6,3375,3.5,31,Medium,Low,Low,Low,Low,39.1,15086
Car,Semi-Automatic,Y,N,Semi-Automatic,2.48,170,6,3375,3.5,31,Low,High,High,Medium,High,27,15087
Car,Semi-Automatic,Y,N,Semi-Automatic,2.48,170,6,3375,3.5,31,Low,Low,Low,Medium,Low,24.8,15088
Car,Semi-Automatic,Y,N,Semi-Automatic,2.48,170,6,3375,3.5,31,Low,High,High,Medium,High,24.3,15089
Car,Semi-Automatic,Y,N,Semi-Automatic,2.48,170,6,3500,3.5,31,Low,Low,Low,High,Low,22.2,15090
Car,Semi-Automatic,Y,N,Semi-Automatic,2.48,170,6,3500,3.5,31,Low,High,High,Medium,High,26.6,15091
Car,Semi-Automatic,Y,N,Semi-Automatic,2.48,170,6,3500,3.5,31,Medium,Low,Low,Low,Medium,37.7,15092
Car,Semi-Automatic,Y,N,Semi-Automatic,2.48,170,6,3500,3.5,31,Low,High,High,Medium,High,25.2,15093
Car,Semi-Automatic,Y,N,Semi-Automatic,2.48,170,6,3500,3.5,31,Low,High,High,Medium,High,23.9,15094
Car,Semi-Automatic,Y,N,Semi-Automatic,2.48,170,6,3375,3.5,31,Low,Low,Low,Medium,Medium,27.1,15095
Car,Semi-Automatic,Y,N,Semi-Automatic,2.48,170,6,3375,3.5,31,Medium,Low,Low,Low,Low,38.8,15096
Car,Semi-Automatic,Y,N,Semi-Automatic,2.48,170,6,3375,3.5,31,Low,Low,Low,Medium,Medium,27,15097
Car,Semi-Automatic,Y,N,Semi-Automatic,2.48,170,6,3375,3.5,31,Low,High,High,Medium,High,23.9,15098
Car,Semi-Automatic,Y,N,Semi-Automatic,2.48,170,6,3375,3.5,31,Low,Low,High,Medium,Low,24.5,15099
Car,Semi-Automatic,Y,N,Semi-Automatic,2.48,170,6,3500,3.5,31,Low,Low,Low,High,Medium,21.9,15100
Car,Semi-Automatic,Y,N,Semi-Automatic,2.48,170,6,3500,3.5,31,Low,Low,Low,Medium,Low,26.3,15101
Car,Semi-Automatic,Y,N,Semi-Automatic,2.48,170,6,3500,3.5,31,Medium,Low,Low,Low,Low,37.9,15102
Car,Semi-Automatic,Y,N,Semi-Automatic,2.48,170,6,3500,3.5,31,Low,Low,Low,Medium,Medium,25.5,15103
Car,Semi-Automatic,Y,N,Semi-Automatic,2.48,170,6,3500,3.5,31,Low,High,High,High,High,22.7,15104
Car,Semi-Automatic,Y,N,Semi-Automatic,2.48,170,6,3625,3.5,31,Low,High,High,High,High,22.7,15105
Car,Manual,N,N,Manual,2.48,170,5,3375,3.65,31.7,Low,Low,Low,Medium,Medium,26.3,15106
Car,Manual,N,N,Manual,2.48,170,5,3375,3.65,31.7,Medium,Low,Low,Low,Medium,42.5,15107
Car,Manual,N,N,Manual,2.48,170,5,3375,3.65,31.7,Low,Low,Low,Medium,High,28.5,15108
Car,Manual,N,N,Manual,2.48,170,5,3375,3.65,31.7,Low,High,High,Medium,High,23.7,15109
Car,Manual,N,N,Manual,2.48,170,5,3375,3.65,31.7,Low,Low,Low,High,Low,23,15110
Car,Automatic,Y,N,Automatic,1.984,200,6,3625,3.14,32.4,Low,High,High,Medium,High,28.4,15111
Car,Automatic,Y,N,Automatic,1.984,200,6,3625,3.14,32.4,Low,Low,Low,High,High,22.6,15112
Car,Automatic,Y,N,Automatic,1.984,200,6,3625,3.14,32.4,Low,High,High,Medium,High,24,15113
Car,Automatic,Y,N,Automatic,1.984,200,6,3625,3.14,32.4,Low,Low,High,Medium,High,26.9,15114
Car,Automatic,Y,N,Automatic,1.984,200,6,3625,3.14,32.4,Medium,Low,Low,Low,Low,42,15115
Car,Automatic,Y,N,Automatic,1.984,200,6,3875,3.14,32.4,Low,Low,High,Medium,High,27.9,15116
Car,Automatic,Y,N,Automatic,1.984,200,6,3875,3.14,32.4,Low,Low,Low,High,High,20.4,15117
Car,Automatic,Y,N,Automatic,1.984,200,6,3875,3.14,32.4,Low,High,High,Medium,High,24.4,15118
Car,Automatic,Y,N,Automatic,1.984,200,6,3875,3.14,32.4,Low,Low,Low,Medium,Medium,27.5,15119
Car,Automatic,Y,N,Automatic,1.984,200,6,3875,3.14,32.4,Medium,Low,Low,Low,Low,41.5,15120
Car,Semi-Automatic,N,N,Semi-Automatic,1.984,200,6,3500,3.14,32.4,Low,Low,Low,Medium,Medium,29.4,15121
Car,Semi-Automatic,N,N,Semi-Automatic,1.984,200,6,3500,3.14,32.4,Medium,Low,Low,Low,Low,44.6,15122
Car,Semi-Automatic,N,N,Semi-Automatic,1.984,200,6,3500,3.14,32.4,Low,High,High,Medium,High,25.8,15123
Car,Semi-Automatic,N,N,Semi-Automatic,1.984,200,6,3500,3.14,32.4,Low,Low,High,High,Medium,23.3,15124
Car,Semi-Automatic,N,N,Semi-Automatic,1.984,200,6,3500,3.14,32.4,Low,Low,High,Medium,High,29.4,15125
Car,Semi-Automatic,N,N,Semi-Automatic,1.984,200,6,3500,3.14,32.4,Low,Low,Low,Medium,Medium,26.5,15126
Car,Semi-Automatic,N,N,Semi-Automatic,1.984,200,6,3500,3.14,32.4,Medium,Low,Low,Low,Medium,41.5,15127
Car,Semi-Automatic,N,N,Semi-Automatic,1.984,200,6,3500,3.14,32.4,Low,High,High,Medium,High,23.9,15128
Car,Semi-Automatic,N,N,Semi-Automatic,1.984,200,6,3500,3.14,32.4,Low,Low,Low,High,Medium,22.5,15129
Car,Semi-Automatic,N,N,Semi-Automatic,1.984,200,6,3500,3.14,32.4,Low,Low,High,Medium,High,28.1,15130
Car,Semi-Automatic,N,N,Semi-Automatic,1.984,200,6,3625,3.14,32.4,Low,Low,Low,Medium,Medium,26.8,15131
Car,Semi-Automatic,N,N,Semi-Automatic,1.984,200,6,3625,3.14,32.4,Medium,Low,Low,Low,Low,40.6,15132
Car,Manual,N,N,Manual,1.968,140,6,3500,2.76,27.5,Medium,High,Low,Medium,Medium,38.8,15133
Car,Manual,N,N,Manual,1.968,140,6,3500,2.76,27.5,Medium,High,Low,Medium,Medium,38.8,15134
Car,Manual,N,N,Manual,1.968,140,6,3500,2.76,27.5,Medium,High,Low,Medium,Medium,38.8,15135
Car,Manual,N,N,Manual,1.968,140,6,3500,2.76,27.5,High,High,Low,Low,Low,61.6,15136
Car,Manual,N,N,Manual,1.968,140,6,3500,2.76,27.5,High,High,Low,Low,Low,61.6,15137
Car,Manual,N,N,Manual,1.968,140,6,3500,2.76,27.5,High,High,Low,Low,Low,61.6,15138
Car,Manual,N,N,Manual,1.968,140,6,3375,2.76,27.5,Medium,High,High,Medium,Medium,39,15139
Car,Manual,N,N,Manual,1.968,140,6,3375,2.76,27.5,Medium,High,High,Medium,Medium,39,15140
Car,Manual,N,N,Manual,1.968,140,6,3375,2.76,27.5,Medium,High,High,Medium,Medium,39,15141
Car,Manual,N,N,Manual,1.968,140,6,3375,2.76,27.5,High,High,Low,Low,Low,62,15142
Car,Manual,N,N,Manual,1.968,140,6,3375,2.76,27.5,High,High,Low,Low,Low,62,15143
Car,Manual,N,N,Manual,1.968,140,6,3375,2.76,27.5,High,High,Low,Low,Low,62,15144
Car,Automatic,N,N,Automatic,1.968,140,6,3500,3.04,31.9,Medium,High,Low,Medium,Medium,39.8,15145
Car,Automatic,N,N,Automatic,1.968,140,6,3500,3.04,31.9,Medium,High,Low,Medium,Medium,39.8,15146
Car,Automatic,N,N,Automatic,1.968,140,6,3500,3.04,31.9,Medium,High,Low,Medium,Medium,39.8,15147
Car,Automatic,N,N,Automatic,1.968,140,6,3500,3.04,31.9,High,High,Low,Low,Low,60,15148
Car,Automatic,N,N,Automatic,1.968,140,6,3500,3.04,31.9,High,High,Low,Low,Low,60,15149
Car,Automatic,N,N,Automatic,1.968,140,6,3500,3.04,31.9,High,High,Low,Low,Low,60,15150
Car,Automatic,N,N,Automatic,1.968,140,6,3375,3.04,31.9,Medium,High,Low,Medium,Low,40.3,15151
Car,Automatic,N,N,Automatic,1.968,140,6,3375,3.04,31.9,Medium,High,Low,Medium,Low,40.3,15152
Car,Automatic,N,N,Automatic,1.968,140,6,3375,3.04,31.9,Medium,High,Low,Medium,Low,40.3,15153
Car,Automatic,N,N,Automatic,1.968,140,6,3375,3.04,31.9,High,High,Low,Low,Medium,60.2,15154
Car,Automatic,N,N,Automatic,1.968,140,6,3375,3.04,31.9,High,High,Low,Low,Medium,60.2,15155
Car,Automatic,N,N,Automatic,1.968,140,6,3375,3.04,31.9,High,High,Low,Low,Medium,60.2,15156
Car,Manual,N,N,Manual,1.968,140,6,3625,2.76,27.5,Medium,High,High,Medium,Medium,38.6,15157
Car,Manual,N,N,Manual,1.968,140,6,3625,2.76,27.5,Medium,High,High,Medium,Medium,38.6,15158
Car,Manual,N,N,Manual,1.968,140,6,3625,2.76,27.5,Medium,High,High,Medium,Medium,38.6,15159
Car,Manual,N,N,Manual,1.968,140,6,3625,2.76,27.5,Medium,High,Low,Low,Low,58.1,15160
Car,Manual,N,N,Manual,1.968,140,6,3625,2.76,27.5,Medium,High,Low,Low,Low,58.1,15161
Car,Manual,N,N,Manual,1.968,140,6,3625,2.76,27.5,Medium,High,Low,Low,Low,58.1,15162
Car,Automatic,N,N,Automatic,1.968,140,6,3500,3.04,32,Medium,High,Low,Medium,Medium,38.9,15163
Car,Automatic,N,N,Automatic,1.968,140,6,3500,3.04,32,Medium,High,Low,Medium,Medium,38.9,15164
Car,Automatic,N,N,Automatic,1.968,140,6,3500,3.04,32,Medium,High,Low,Medium,Medium,38.9,15165
Car,Automatic,N,N,Automatic,1.968,140,6,3500,3.04,32,Medium,High,Low,Low,Low,59.1,15166
Car,Automatic,N,N,Automatic,1.968,140,6,3500,3.04,32,Medium,High,Low,Low,Low,59.1,15167
Car,Automatic,N,N,Automatic,1.968,140,6,3500,3.04,32,Medium,High,Low,Low,Low,59.1,15168
Car,Manual,N,N,Manual,1.968,140,6,3500,2.76,27.5,Medium,High,Low,Medium,Medium,38.8,15169
Car,Manual,N,N,Manual,1.968,140,6,3500,2.76,27.5,Medium,High,Low,Medium,Medium,38.8,15170
Car,Manual,N,N,Manual,1.968,140,6,3500,2.76,27.5,Medium,High,Low,Medium,Medium,38.8,15171
Car,Manual,N,N,Manual,1.968,140,6,3500,2.76,27.5,High,High,Low,Low,Low,60.5,15172
Car,Manual,N,N,Manual,1.968,140,6,3500,2.76,27.5,High,High,Low,Low,Low,60.5,15173
Car,Manual,N,N,Manual,1.968,140,6,3500,2.76,27.5,High,High,Low,Low,Low,60.5,15174
Car,Automated Manual,N,N,,1.968,140,6,3625,3.04,30.3,Medium,High,Low,Medium,Medium,36.4,15175
Car,Automated Manual,N,N,,1.968,140,6,3625,3.04,30.3,Medium,High,Low,Medium,Medium,36.4,15176
Car,Automated Manual,N,N,,1.968,140,6,3625,3.04,30.3,Medium,High,Low,Medium,Medium,36.4,15177
Car,Automated Manual,N,N,,1.968,140,6,3625,3.04,30.3,Medium,High,Low,Low,Low,51.9,15178
Car,Automated Manual,N,N,,1.968,140,6,3625,3.04,30.3,Medium,High,Low,Low,Low,51.9,15179
Car,Automated Manual,N,N,,1.968,140,6,3625,3.04,30.3,Medium,High,Low,Low,Low,51.9,15180
Car,Manual,N,N,Manual,1.984,200,6,3500,2.92,32.8,Low,Low,Low,Medium,Medium,26.5,15181
Car,Manual,N,N,Manual,1.984,200,6,3500,2.92,32.8,Low,High,High,Medium,High,24.1,15182
Car,Manual,N,N,Manual,1.984,200,6,3500,2.92,32.8,Low,Low,High,High,Medium,22.5,15183
Car,Manual,N,N,Manual,1.984,200,6,3500,2.92,32.8,Low,Low,High,Medium,Medium,30,15184
Car,Manual,N,N,Manual,1.984,200,6,3500,2.92,32.8,Medium,Low,Low,Low,Low,45.5,15185
Car,Manual,N,N,Manual,1.984,115,5,3250,3.93,36.6,Low,High,High,Medium,Medium,28.8,15186
Car,Manual,N,N,Manual,1.984,115,5,3250,3.93,36.6,Medium,Low,Low,Low,Low,46.2,15187
Car,Manual,N,N,Manual,1.984,115,5,3250,3.93,36.6,Low,High,High,Medium,Low,31.1,15188
Car,Manual,N,N,Manual,1.984,115,5,3250,3.93,36.6,Low,Low,High,Medium,Medium,29.9,15189
Car,Manual,N,N,Manual,1.984,115,5,3250,3.93,36.6,Low,High,High,Medium,High,26.3,15190
Car,Semi-Automatic,Y,N,Semi-Automatic,1.984,115,6,3250,3.69,35,Low,High,High,Medium,High,24.6,15191
Car,Semi-Automatic,Y,N,Semi-Automatic,1.984,115,6,3250,3.69,35,Low,Low,Low,Medium,Low,28.3,15192
Car,Semi-Automatic,Y,N,Semi-Automatic,1.984,115,6,3250,3.69,35,Low,High,High,Medium,Medium,26.4,15193
Car,Semi-Automatic,Y,N,Semi-Automatic,1.984,115,6,3250,3.69,35,Low,High,High,Medium,Medium,28.1,15194
Car,Semi-Automatic,Y,N,Semi-Automatic,1.984,115,6,3250,3.69,35,Medium,Low,Low,Low,Low,41.7,15195
Car,Semi-Automatic,Y,N,Semi-Automatic,1.984,115,6,3250,3.69,35,Medium,Low,Low,Low,Low,41.3,15196
Car,Semi-Automatic,Y,N,Semi-Automatic,1.984,115,6,3250,3.69,35,Low,High,High,Medium,Medium,26.6,15197
Car,Automated Manual,Y,N,,1.395,150,7,3625,3.23,29.2,Medium,Low,Low,Low,Low,57.5,15198
Car,Automated Manual,Y,N,,1.395,150,7,3625,3.23,29.2,Medium,Low,Low,Low,High,43.5,15199
Car,Automated Manual,Y,N,,1.395,150,7,3625,3.23,29.2,High,Low,Low,Low,Medium,65.5,15200
Car,Automatic,Y,N,Automatic,1.968,140,6,3750,3.04,32,Medium,High,Low,Medium,Medium,37.6,15201
Car,Automatic,Y,N,Automatic,1.968,140,6,3750,3.04,32,Medium,Low,Low,Low,Medium,56.2,15202
Car,Automatic,N,N,Automatic,2.48,170,6,3625,3.5,31,Low,Low,Low,Medium,High,24.4,15203
Car,Automatic,N,N,Automatic,2.48,170,6,3625,3.5,31,Low,Low,Low,Medium,Low,26.8,15204
Car,Automatic,N,N,Automatic,2.48,170,6,3625,3.5,31,Medium,Low,Low,Low,Low,40.4,15205
Car,Automatic,N,N,Automatic,2.48,170,6,3625,3.5,31,Low,Low,Low,Medium,High,27.9,15206
Car,Automatic,N,N,Automatic,2.48,170,6,3625,3.5,31,Low,Low,Low,Medium,Medium,25,15207
Car,Automatic,N,N,Automatic,2.48,170,6,3625,3.5,31,Low,High,High,Medium,High,25.9,15208
Car,Automatic,N,N,Automatic,2.48,170,6,3625,3.5,31,Low,High,High,Medium,High,27.2,15209
Car,Automatic,N,N,Automatic,2.48,170,6,3625,3.5,31,Medium,Low,Low,Low,Medium,41.1,15210
Car,Automatic,N,N,Automatic,2.48,170,6,3625,3.5,31,Low,High,High,Medium,High,28.2,15211
Car,Manual,N,N,Manual,2.48,170,5,3625,3.65,31.7,Low,High,High,Medium,High,25.4,15212
Car,Manual,N,N,Manual,2.48,170,5,3625,3.65,31.7,Low,High,Low,Medium,High,26.1,15213
Car,Manual,N,N,Manual,2.48,170,5,3625,3.65,31.7,Low,High,High,Medium,High,26,15214
Car,Manual,N,N,Manual,2.48,170,5,3625,3.65,31.7,Medium,Low,Low,Low,Low,42.3,15215
Car,Manual,N,N,Manual,2.48,170,5,3625,3.65,31.7,Low,High,High,Medium,High,29.7,15216
Car,Manual,N,N,Manual,2.48,170,5,3625,3.65,31.9,Low,High,High,High,High,22.3,15217
Car,Manual,N,N,Manual,2.48,170,5,3625,3.65,31.9,Low,Low,Low,High,Medium,23.3,15218
Car,Manual,N,N,Manual,2.48,170,5,3625,3.65,31.9,Low,Low,Low,Medium,Low,26.3,15219
Car,Manual,N,N,Manual,2.48,170,5,3625,3.65,31.9,Low,Low,High,Medium,Medium,29.8,15220
Car,Manual,N,N,Manual,2.48,170,5,3625,3.65,31.9,Medium,Low,Low,Low,Low,43.7,15221
Car,Semi-Automatic,Y,N,Semi-Automatic,3.596,280,6,3750,3.44,31.1,Low,Low,Low,High,Medium,23,15222
Car,Semi-Automatic,Y,N,Semi-Automatic,3.596,280,6,3750,3.44,31.1,Low,High,High,High,High,20.7,15223
Car,Semi-Automatic,Y,N,Semi-Automatic,3.596,280,6,3750,3.44,31.1,Low,High,Low,Medium,Medium,23.9,15224
Car,Semi-Automatic,Y,N,Semi-Automatic,3.596,280,6,3750,3.44,31.1,Medium,Low,Low,Low,Low,37.3,15225
Car,Semi-Automatic,Y,N,Semi-Automatic,3.596,280,6,3750,3.44,31.1,Low,High,Low,Medium,Medium,26,15226
Car,Manual,N,N,Manual,1.968,140,6,3750,2.92,27.6,Low,Low,Low,Medium,High,34.8,15227
Car,Manual,N,N,Manual,1.968,140,6,3750,2.92,27.6,Low,Low,Low,Medium,High,34.8,15228
Car,Manual,N,N,Manual,1.968,140,6,3750,2.92,27.6,Low,Low,Low,Medium,High,34.8,15229
Car,Manual,N,N,Manual,1.968,140,6,3750,2.92,27.6,Low,High,Low,Medium,High,33.6,15230
Car,Manual,N,N,Manual,1.968,140,6,3750,2.92,27.6,Low,High,Low,Medium,High,33.6,15231
Car,Manual,N,N,Manual,1.968,140,6,3750,2.92,27.6,Low,High,Low,Medium,High,33.6,15232
Car,Manual,N,N,Manual,1.968,140,6,3750,2.92,27.6,Medium,Low,Low,Medium,Medium,38.8,15233
Car,Manual,N,N,Manual,1.968,140,6,3750,2.92,27.6,Medium,Low,Low,Medium,Medium,38.8,15234
Car,Manual,N,N,Manual,1.968,140,6,3750,2.92,27.6,Medium,Low,Low,Medium,Medium,38.8,15235
Car,Manual,N,N,Manual,1.968,140,6,3750,2.92,27.6,Medium,High,Low,Medium,High,38.2,15236
Car,Manual,N,N,Manual,1.968,140,6,3750,2.92,27.6,Medium,High,Low,Medium,High,38.2,15237
Car,Manual,N,N,Manual,1.968,140,6,3750,2.92,27.6,Medium,High,Low,Medium,High,38.2,15238
Car,Manual,N,N,Manual,1.968,140,6,3750,2.92,27.6,High,Low,Low,Low,Medium,62.8,15239
Car,Manual,N,N,Manual,1.968,140,6,3750,2.92,27.6,High,Low,Low,Low,Medium,62.8,15240
Car,Manual,N,N,Manual,1.968,140,6,3750,2.92,27.6,High,Low,Low,Low,Medium,62.8,15241
Car,Semi-Automatic,N,N,Semi-Automatic,1.968,140,6,3750,3.04,30.3,Low,Low,Low,Medium,Medium,34,15242
Car,Semi-Automatic,N,N,Semi-Automatic,1.968,140,6,3750,3.04,30.3,Low,Low,Low,Medium,Medium,34,15243
Car,Semi-Automatic,N,N,Semi-Automatic,1.968,140,6,3750,3.04,30.3,Low,Low,Low,Medium,Medium,34,15244
Car,Semi-Automatic,N,N,Semi-Automatic,1.968,140,6,3750,3.04,30.3,Low,Low,Low,Medium,High,33.5,15245
Car,Semi-Automatic,N,N,Semi-Automatic,1.968,140,6,3750,3.04,30.3,Low,Low,Low,Medium,High,33.5,15246
Car,Semi-Automatic,N,N,Semi-Automatic,1.968,140,6,3750,3.04,30.3,Low,Low,Low,Medium,High,33.5,15247
Car,Semi-Automatic,N,N,Semi-Automatic,1.968,140,6,3750,3.04,30.3,Medium,Low,Low,Medium,Low,37,15248
Car,Semi-Automatic,N,N,Semi-Automatic,1.968,140,6,3750,3.04,30.3,Medium,Low,Low,Medium,Low,37,15249
Car,Semi-Automatic,N,N,Semi-Automatic,1.968,140,6,3750,3.04,30.3,Medium,Low,Low,Medium,Low,37,15250
Car,Semi-Automatic,N,N,Semi-Automatic,1.968,140,6,3750,3.04,30.3,Medium,Low,Low,Low,Low,56.8,15251
Car,Semi-Automatic,N,N,Semi-Automatic,1.968,140,6,3750,3.04,30.3,Medium,Low,Low,Low,Low,56.8,15252
Car,Semi-Automatic,N,N,Semi-Automatic,1.968,140,6,3750,3.04,30.3,Medium,Low,Low,Low,Low,56.8,15253
Car,Semi-Automatic,N,N,Semi-Automatic,1.968,140,6,3750,3.04,30.3,Medium,High,Low,Medium,High,37.9,15254
Car,Semi-Automatic,N,N,Semi-Automatic,1.968,140,6,3750,3.04,30.3,Medium,High,Low,Medium,High,37.9,15255
Car,Semi-Automatic,N,N,Semi-Automatic,1.968,140,6,3750,3.04,30.3,Medium,High,Low,Medium,High,37.9,15256
Car,Automatic,Y,N,Automatic,1.984,200,6,3625,3.14,32.4,Low,Low,High,Medium,High,28.9,15257
Car,Automatic,Y,N,Automatic,1.984,200,6,3625,3.14,32.4,Low,Low,Low,High,High,23.1,15258
Car,Automatic,Y,N,Automatic,1.984,200,6,3625,3.14,32.4,Low,High,High,Medium,High,23.5,15259
Car,Automatic,Y,N,Automatic,1.984,200,6,3625,3.14,32.4,Low,Low,Low,Medium,Medium,27.1,15260
Car,Automatic,Y,N,Automatic,1.984,200,6,3625,3.14,32.4,Medium,Low,Low,Low,Medium,43.3,15261
Car,Manual,N,N,Manual,1.984,200,6,3625,2.92,33,Low,Low,Low,Medium,Medium,25.9,15262
Car,Manual,N,N,Manual,1.984,200,6,3625,2.92,33,Low,Low,High,Medium,Medium,28.6,15263
Car,Manual,N,N,Manual,1.984,200,6,3625,2.92,33,Low,Low,Low,High,Low,21.7,15264
Car,Manual,N,N,Manual,1.984,200,6,3625,2.92,33,Low,High,High,Medium,High,23.6,15265
Car,Manual,N,N,Manual,1.984,200,6,3625,2.92,33,Medium,Low,Low,Low,Low,45,15266
Car,Automatic,Y,N,Automatic,3.596,280,6,4250,3.45,32.4,Low,Low,Low,Medium,Medium,33.5,15267
Car,Automatic,Y,N,Automatic,3.596,280,6,4250,3.45,32.4,Low,High,High,High,High,23.2,15268
Car,Automatic,Y,N,Automatic,3.596,280,6,4250,3.45,32.4,Low,High,Low,High,High,20.5,15269
Car,Automatic,Y,N,Automatic,3.596,280,6,4250,3.45,32.4,Low,Low,Low,High,Medium,18.5,15270
Car,Automatic,Y,N,Automatic,3.596,280,6,4250,3.45,32.4,Low,High,High,High,High,18.7,15271
Car,Automatic,Y,N,Automatic,3.596,280,6,4000,3.45,32.4,Low,High,Low,High,High,21.2,15272
Car,Automatic,Y,N,Automatic,3.596,280,6,4000,3.45,32.4,Medium,Low,Low,Medium,Medium,35.1,15273
Car,Automatic,Y,N,Automatic,3.596,280,6,4000,3.45,32.4,Low,High,High,Medium,High,25,15274
Car,Automatic,Y,N,Automatic,3.596,280,6,4000,3.45,32.4,Low,High,Low,High,Medium,18.4,15275
Car,Automatic,Y,N,Automatic,3.596,280,6,4000,3.45,32.4,Low,High,High,High,High,19.3,15276
Bot,Manual,N,N,Manual,1.984,200,6,3625,2.92,32.5,Low,High,High,Medium,Medium,25.6,15277
Bot,Manual,N,N,Manual,1.984,200,6,3625,2.92,32.5,Low,High,High,Medium,Medium,29.6,15278
Bot,Manual,N,N,Manual,1.984,200,6,3625,2.92,32.5,Low,Low,Low,High,Medium,20.8,15279
Bot,Manual,N,N,Manual,1.984,200,6,3625,2.92,32.5,Low,High,High,High,High,21,15280
Bot,Manual,N,N,Manual,1.984,200,6,3625,2.92,32.5,Medium,Low,Low,Low,Low,43.2,15281
Bot,Semi-Automatic,Y,N,Semi-Automatic,1.984,200,6,4000,3.54,30.2,Low,Low,Low,Medium,High,24.9,15282
Bot,Semi-Automatic,Y,N,Semi-Automatic,1.984,200,6,4000,3.54,30.2,Low,Low,Low,Medium,Low,34,15283
Bot,Semi-Automatic,Y,N,Semi-Automatic,1.984,200,6,4000,3.54,30.2,Low,High,High,Medium,High,26.3,15284
Bot,Semi-Automatic,Y,N,Semi-Automatic,1.984,200,6,4000,3.54,30.2,Medium,Low,Low,Low,Medium,37.3,15285
Bot,Semi-Automatic,Y,N,Semi-Automatic,1.984,200,6,3875,3.54,30.2,Medium,Low,Low,Low,Medium,37.5,15286
Bot,Semi-Automatic,Y,N,Semi-Automatic,1.984,200,6,3875,3.54,30.2,Low,High,High,Medium,High,26.4,15287
Bot,Semi-Automatic,Y,N,Semi-Automatic,1.984,200,6,3875,3.54,30.2,Low,High,Low,Medium,High,25.5,15288
Bot,Semi-Automatic,Y,N,Semi-Automatic,1.984,200,6,3875,3.54,30.2,Low,Low,Low,Medium,Low,34.4,15289
Tru,Automatic,Y,N,Automatic,3.596,280,8,5250,3.7,44.1,Low,High,High,High,High,21.3,15290
Tru,Automatic,Y,N,Automatic,3.596,280,8,5250,3.7,44.1,Low,Low,Low,Medium,Medium,31.6,15291
Car,Manual,N,N,Manual,2.48,170,5,3500,3.39,31.1,Medium,Low,Low,Low,Low,42.8,15292
Car,Manual,N,N,Manual,2.48,170,5,3500,3.39,31.1,Low,Low,Low,Medium,Medium,30.1,15293
Car,Manual,N,N,Manual,2.48,170,5,3500,3.39,31.1,Low,High,Low,Medium,Low,26.5,15294
Car,Manual,N,N,Manual,2.48,170,5,3500,3.39,31.1,Low,Low,Low,Medium,High,27.2,15295
